GDP per capita,country,date,agricultural_land%,forest_land%,land_area,avg_precipitation,trade_in_services%,control_of_corruption_estimate,control_of_corruption_std,access_to_electricity%,renewvable_energy_consumption%,electric_power_consumption,CO2_emisions,other_greenhouse_emisions,population_density,inflation_annual%,real_interest_rate,risk_premium_on_lending,research_and_development_expenditure%,central_goverment_debt%,tax_revenue%,expense%,goverment_effectiveness_estimate,goverment_effectiveness_std,human_capital_index,doing_business,time_to_get_operation_license,statistical_performance_indicators,individuals_using_internet%,logistic_performance_index,military_expenditure%,GDP_current_US,political_stability_estimate,political_stability_std,rule_of_law_estimate,rule_of_law_std,regulatory_quality_estimate,regulatory_quality_std,government_expenditure_on_education%,government_health_expenditure%,multidimensional_poverty_headcount_ratio%,gini_index,birth_rate,death_rate,life_expectancy_at_birth,population,rural_population,voice_and_accountability_estimate,voice_and_accountability_std,intentional_homicides
6024.493149797,Bosnia and Herzegovina,01-01-2018,43.18359375,42.732617187,51200,1028,14.848607315,-0.605827153,0.145019874,100,35.36,,22615.8,27771.20464,66.408769531,,0.971534856,,0.191990003,44.893240808,20.141022535,34.499347466,-0.670606136,0.236899644,0.619265020,,,61.23,70.12013504,2.81,0.852548557,20484053868.9246,-0.400912255,0.219739929,-0.225131854,0.146614209,-0.141394660,0.212913603,,6.21219349,,,9.067,12.056,77.093,3400129,1759737,-0.259293050,0.130710661,1.147015304
6095.104236585,Bosnia and Herzegovina,01-01-2020,43.7890625,42.732617187,51200,1028,10.232803473,-0.642686784,0.151893824,100,37.71,,20946.8,26053.3501,64.812636719,,3.007862420,,0.203250006,45.421636845,18.750644729,38.361465936,-1.075679064,0.267702609,0.579684079,,,65.047083333,73.21175294,,0.838710681,20226036564.4129,-0.447489053,0.241603479,-0.315116078,0.144846871,-0.182392880,0.226639614,,6.8357625,,,8.611,14.094,76.225,3318407,1691724,-0.322684556,0.127778590,1.295802279
6041.732051197,Botswana,01-01-2010,45.631958781,29.004464207,566730,416,12.602267425,1.003351092,0.163877249,52.033611298,29.41,1483.029779161,3371.7,20889.94268,3.690759268,6.948876587,3.505910613,,,21.886297053,23.883364206,33.515607634,0.388349593,0.211760283,0.367712110,,27.2,,6,2.32,2.759079880,12637273429.1339,0.991209805,0.243547097,0.596930504,0.155987963,0.578393817,0.191954479,,3.60705996,,,27.898,8.93,60.013,2091664,786215,0.455533385,0.124049254,14.486070782
6705.341061658,Botswana,01-01-2017,45.633017486,27.543274575,566730,416,12.866609173,0.712225378,0.134135962,67.4,26.11,,7337.512,14735.6943,4.238067510,3.308280768,9.784192479,,,14.680769176,23.933496314,28.154984240,0.367220342,0.203547016,0.424,,,56.865,41.41379464,,3.248579195,16105156375.533,1.009294391,0.218073249,0.359771252,0.169215679,0.594937205,0.202496558,7.809244633,5.01613283,,,25.672,6.308,66.753,2401840,751776,0.393605441,0.122421160,
6947.817841142,Botswana,01-01-2018,45.633017486,27.334533199,566730,416,12.869325713,0.719505966,0.136938155,68.254737854,25.11,,8061.3875,13322.30266,4.325532440,3.238015589,6.439120061,,,15.230715144,21.740494569,29.064415647,0.254732549,0.212892786,0.412516505,,,56.480416667,58,,2.924759445,17031943186.1353,0.958273768,0.216427937,0.383702308,0.159649268,0.623929620,0.202397361,7.905385971,4.14253378,,,25.328,6.922,65.422,2451409,749004,0.462329060,0.126686186,
5875.070605967,Botswana,01-01-2020,45.633723290,26.917050447,566730,416,10.869897494,0.611279488,0.145075545,71.829124451,27.21,,5763.687,12374.76398,4.493148413,1.890359168,1.313488588,,,19.616081456,22.274646223,33.858711117,0.167751253,0.221931756,0.414028496,,,60.506666667,72.74801998,,3.334787687,14960291541.176,1.013090372,0.232469827,0.382423937,0.150172517,0.527586281,0.213804573,8.058336258,4.6217618,,,24.195,6.95,65.647,2546402,741589,0.488893241,0.120229729,8.678912442
11249.291890435,Brazil,01-01-2010,27.737534906,61.207481569,8358140,1761,4.429865522,0.043806359,0.156813934,98.6,46.81,2366.380120197,397931.1,999924.9994,23.492486606,5.038726901,29.115805521,29.060833333,1.159919977,61.318780461,14.249575957,30.701453084,-0.086862549,0.204734981,0.532952487,,,,40.65,3.2,1.539406981,2208837745214.23,0.013475911,0.239330947,0.056414437,0.144613743,0.246619865,0.186796233,5.648799896,3.57701325,,,15.492,6.199,73.182,196353492,30758775,0.571348906,0.112328812,26.630033145
9896.718895005,Brazil,01-01-2017,28.341066314,59.832881478,8358140,1761,5.240724426,-0.559335768,0.123801619,99.8,45.33,,455684.8,1085923.233,24.946334950,3.446373350,41.713807872,37.859216667,1.117499948,83.669202651,13.605228515,36.247653873,-0.316740096,0.199835479,0.56,,,72.083333333,67.47128452,,1.414021668,2063514977334.32,-0.480093956,0.201735362,-0.305652469,0.154258609,-0.130867004,0.191425934,6.320479870,3.9531467,,53.3,14.159,6.493,74.827,208504960,28546414,0.449006587,0.123326100,30.593037211
9121.020994804,Brazil,01-01-2018,28.415628477,59.708427952,8358140,1761,5.603556670,-0.480606288,0.126671717,99.7,46.95,,433838.8,1054181.831,25.145138990,3.664850284,33.102334248,31.774033333,1.167690039,86.607884120,13.940107994,35.453999894,-0.520446002,0.200503990,0.545723736,,,75.45,70.43428254,2.99,1.469677724,1916933898038.36,-0.459640145,0.202375144,-0.302387714,0.146176517,-0.293125451,0.191480890,6.088510036,3.88923764,,53.9,14.133,6.516,75.109,210166592,28227475,0.377965510,0.125371203,26.636012572
6923.699911768,Brazil,01-01-2020,28.564618563,59.417478051,8358140,1761,5.398317306,-0.428935021,0.143402383,99.702713013,50.05,,414138.8,1064709.126,25.507625381,3.211768038,21.197179687,26.2813,1.145259976,98.709881955,12.719387857,38.481161030,-0.465359300,0.231793165,0.551497936,,,78.3375,81.34269353,,1.326660269,1476107231194.11,-0.445607245,0.208693087,-0.231702030,0.146567494,-0.111011527,0.202663422,5.771500111,4.6151557,,48.9,13.078,7.42,74.009,213196304,27559886,0.288439423,0.125225872,22.384065397
27179.352886940,Brunei Darussalam,01-01-2020,2.542694497,72.106261860,5270,2722,12.970998360,1.248225451,0.222938165,100,0.01,,9588,11914.03262,83.818785579,1.940319966,18.358144306,,,,,,1.383490443,0.317806572,0.626391351,,,60.86,96.06912594,,3.634291769,12005799653.9835,1.187998414,0.237614140,0.897616625,0.178370565,0.904901445,0.293121487,,2.25119257,,,14.165,4.975,74.795,441725,96075,-0.931005955,0.164851427,
6863.667067741,Bulgaria,01-01-2010,46.536477524,34.423360354,108560,608,19.646586729,-0.237023547,0.123825110,93.511558533,14.27,4560.414917034,44740.6,57043.54655,68.124530214,2.438990605,10.301519665,8.586016667,0.563069999,20.589136527,17.871431557,31.651484781,-0.065325461,0.208492503,0.636619270,,,,46.23,2.83,1.642679166,50760929302.5147,0.360091060,0.239330947,-0.097061358,0.132557839,0.680432558,0.177897826,3.857969999,3.91961002,49.2,35.7,10.2,14.9,73.512195122,7395599,2048433,0.531482577,0.125552282,1.949350474
8381.881346217,Bulgaria,01-01-2017,46.329403095,35.501105380,108560,608,25.753843967,-0.195962429,0.114062227,98.064865112,17.11,,43885.1,56596.72316,65.180057111,2.061596194,0.597671214,,0.739950001,32.235054135,20.523224655,32.053809859,0.098326817,0.200046286,0.676,,,76.75125,63.41010138,,1.221522455,59309748166.1179,0.321378797,0.209813088,-0.124983504,0.143238366,0.657676280,0.197260484,4.075270176,4.11570501,38.9,40.4,9,15.5,74.814634146,7075947,1792408,0.429834396,0.109447315,1.434055348
9447.655896815,Bulgaria,01-01-2018,46.333824613,35.620854827,108560,608,25.292235278,-0.188040331,0.123989016,98.699638367,19.59,,40898.2,53370.25718,64.711099853,2.814544738,0.699018813,,0.753790021,28.698653228,19.912689172,33.096461233,0.112081617,0.200347409,0.670277238,,,82.668333333,64.78201069,3.03,1.448650905,66370132238.3914,0.444267064,0.208318025,-0.105625674,0.137300074,0.605752707,0.197632849,4.045289993,4.22399569,32.8,41.3,8.9,15.4,74.963414634,7025037,1755697,0.365130007,0.112149946,1.292601312
10148.342395443,Bulgaria,01-01-2020,46.490420044,35.860353721,108560,608,18.702632106,-0.322116584,0.137092009,99.7,21.08,,34138.1,46492.85461,63.872651069,1.672440969,0.073400700,,0.849240005,32.259646198,20.278213340,36.685272954,-0.213883147,0.220126405,0.613898158,,,83.052916667,70.16248359,,1.592655416,70368758395.141,0.401580870,0.226481333,-0.127281368,0.136636123,0.460990727,0.208771586,4.502870083,5.09874439,32.1,40.5,8.5,18,73.658536585,6934015,1685936,0.259695321,0.103270337,0.988655607
627.270395707,Burkina Faso,01-01-2010,41.089181287,24.548611111,273600,748,11.202651519,-0.356885225,0.152571633,13.1,82.8,,2094.3,23651.63864,58.906597222,-0.764230735,1.285141169,,,,11.310064653,10.594596860,-0.589095712,0.175850347,0.319721282,,,,2.4,2.23,1.224785543,10109619740.6994,-0.117637143,0.243547097,-0.194905058,0.133113906,-0.208372116,0.150725037,3.502229929,1.30630887,,,43.206,11.253,56.477,16116845,12146783,-0.252949893,0.110313147,0.788198250
711.184543434,Burkina Faso,01-01-2017,44.652777778,23.269005848,273600,748,13.147054707,-0.138816744,0.128321648,17.013320923,71.13,,4625.2,29792.21891,72.499480994,1.482998972,5.024211614,,0.613610029,,15.260721226,18.489790555,-0.639033020,0.180837288,0.369,,,51.415833333,7.79,,1.363629871,14106955615.3442,-0.927885592,0.216968179,-0.414195448,0.148249134,-0.480564415,0.165933400,5.628469944,2.62249136,,,37.898,9.113,59.536,19835858,14134437,0.064944439,0.120090395,1.250440520
779.202768619,Burkina Faso,01-01-2018,45.369152047,23.086257310,273600,748,12.963253444,-0.131240994,0.129495487,14.4,69.13,,5147.7,30655.18984,74.534806287,1.955943027,5.628913773,,,45.573861053,15.292412085,17.370741826,-0.643938780,0.178154200,0.378283978,,,53.68,8.5,2.62,1.905022135,15890066221.2882,-1.060256481,0.215846255,-0.458880723,0.143012047,-0.405248970,0.162139252,5.488609791,2.10519767,,43,37.294,8.809,60.047,20392723,14405827,-0.061017469,0.123931713,
823.552410881,Burkina Faso,01-01-2020,46.103801170,22.720760234,273600,748,9.988549245,-0.122583754,0.140075520,18.467279434,67.51,,5456.7,32262.81629,78.664568713,1.884439938,-0.019553190,,0.248239994,73.385192559,13.431586268,17.179242398,-0.707874298,0.205584735,0.383691937,,,53.16625,13.93797176,,2.201315124,17725010530.7894,-1.537941337,0.232469827,-0.468150288,0.139408022,-0.482700348,0.170945570,5.150865078,2.92014813,,,36.085,8.813,59.731,21522626,14935196,-0.187733844,0.120229729,
222.660583208,Burundi,01-01-2010,71.378504673,7.552180685,25680,1274,12.196008308,-1.168900132,0.180070043,5.3,92.58,,323.3,2560.792699,355.397390966,6.493265915,3.554153982,,0.137189999,,,,-1.124709845,0.196730897,0.342875510,,,,1,,,2032135192.01248,-1.625959396,0.273786128,-1.205401063,0.147758096,-1.122368693,0.159789994,6.775249958,1.9852922,,,46.691,10.538,57.081,9126605,8155352,-0.942692876,0.137585029,
244.145422197,Burundi,01-01-2017,77.686915888,10.889408100,25680,1274,12.325626445,-1.319237590,0.164940357,9.3,88.19,,529.1,4289.286314,434.407827103,16.052535303,3.003596780,,,,,,-1.382489681,0.182878509,0.38,,,54.162083333,2.660748535,,2.002709903,2723586962.84034,-2.002573967,0.228199601,-1.414995790,0.155869812,-0.871142566,0.179473728,4.762020111,2.1146853,,,38.124,7.772,61.553,11155593,9738163,-1.575841904,0.129273191,
232.060616628,Burundi,01-01-2018,78.738317757,10.889408100,25680,1274,12.526248386,-1.478066683,0.157380179,9.509292603,85.65,,664.9,4518.56764,447.565109034,-2.814698077,18.157675757,,0.213119999,,,,-1.449707508,0.178277820,0.389574796,,,54.494166667,2.7,2.06,2.149419566,2667182199.51333,-1.570218563,0.225225404,-1.513906837,0.149668321,-1.009911776,0.175995961,5.078649998,2.16288042,,,37.011,7.648,61.688,11493472,9995643,-1.669483781,0.135234967,
216.827417481,Burundi,01-01-2020,80.841121495,10.889408100,25680,1274,,-1.562949181,0.165560722,9.1,83.52,,713.466,4102.678292,475.865537383,7.321106434,5.877798672,,,,,,-1.302272558,0.210117549,0.386170626,,,49.67625,3.787954422,,2.185913284,2649680261.43998,-1.542314768,0.247393817,-1.339616895,0.146900311,-1.061771870,0.185804695,5.321585178,2.40413046,,37.5,35.603,7.562,61.566,12220227,10545078,-1.526869416,0.129375175,
1400.899265230,Cambodia,01-01-2017,32.767572513,48.353954226,176520,1904,33.156936725,-1.317361832,0.145207122,89.07,56.32,,12660.5,36540.98636,89.682126671,2.912635574,,,,,15.788718933,14.294449712,-0.696423292,0.217251182,0.493,,,57.539583333,32.90027854,,2.067355727,22177200588.1826,0.093508989,0.222265065,-1.075394750,0.159235984,-0.521386206,0.190679178,2.096460581,1.51738608,,,21.348,5.775,70.515,15830689,12192797,-1.154671550,0.130309299,
1533.315984661,Cambodia,01-01-2018,33.174052799,47.471957852,176520,1904,34.623087853,-1.356795192,0.140842229,80.700828552,58.15,,13555.7,37519.1081,90.784262407,2.459085154,,,,,17.052084548,14.520112513,-0.600180507,0.224942714,0.490684867,,,56.51,,2.58,2.208442429,24571753583.3935,0.110811263,0.219739929,-1.134575367,0.152901411,-0.536904514,0.194195017,2.447859287,1.65213394,,,20.805,5.874,70.561,16025238,12277255,-1.232750416,0.133989483,
1577.911739916,Cambodia,01-01-2020,34.247607637,45.707965103,176520,1904,14.656725509,-1.271122456,0.144112751,86.4,51.41,,18652.8,42363.17878,92.889530931,2.940295143,,,,,17.885172776,17.410626944,-0.451601684,0.255562872,0.491589874,,,58.100416667,53.65076745,,2.450642976,25872797891.7664,-0.209088624,0.241603479,-0.963570416,0.151509732,-0.661108851,0.210995838,3.002350092,2.07794261,,,19.849,6.228,70.416,16396860,12423573,-1.356537819,0.132046744,
1383.813864762,Cameroon,01-01-2010,20.519980538,44.214169364,472710,1604,11.062525393,-1.075317740,0.158191949,52.846187592,78.74,267.581767132,7014.4,84904.12823,42.051228026,1.275380462,,,,,,,-0.903040051,0.177766994,0.379782945,,,,4.3,2.55,1.288375177,27507501821.0296,-0.736971438,0.243547097,-1.079244137,0.135619789,-0.753017664,0.150725037,2.848030090,0.40635523,,,39.958,10.992,56.582,19878036,9629119,-1.058274269,0.123473480,5.025647277
1479.862221871,Cameroon,01-01-2017,20.625753633,43.384908295,472710,1604,12.150610806,-1.225612164,0.124474965,60.903621674,79.18,,9076,90654.59205,51.602845296,0.640409150,,,,,11.875941188,10.527237306,-0.861996114,0.172041640,0.394,,,57.04,23.20297197,,1.138373822,36098547033.1655,-1.091504693,0.213935792,-1.052671194,0.143885732,-0.848017097,0.163484365,3.059629917,0.14120807,,,37.403,8.594,60.81,24393181,10787396,-1.051755071,0.119706504,4.115904274
1594.060110238,Cameroon,01-01-2018,20.625753633,43.266442428,472710,1604,12.062651874,-1.162674546,0.125007212,62.2,78.57,,9749.7,91747.67378,53.048903133,1.068858113,,,,,12.346945709,11.367382512,-0.857515574,0.169744149,0.393320680,,,57.398333333,29.7,2.6,1.076009818,39973842087.2242,-1.401759028,0.212307975,-1.102895379,0.138192415,-0.812619865,0.160275951,3.030960083,0.35133773,,,36.716,8.379,61.18,25076747,10939982,-1.129023314,0.123724416,
1539.130545192,Cameroon,01-01-2020,20.625753633,43.029510694,472710,1604,9.383637927,-1.140349984,0.136787534,64.311874390,78.94,,9928.4,93348.64392,56.040885532,2.437608822,,,,,10.870582809,12.060293946,-0.931451499,0.195723712,0.397401512,,,55.15,45.52922268,,0.964407323,40773241177.0505,-1.513643622,0.232469827,-1.168966174,0.136406392,-0.830199361,0.169316143,3.103901386,0.61334801,,,35.507,8.419,60.833,26491087,11242817,-1.207354903,0.120229729,4.537375241
47562.083425306,Canada,01-01-2010,6.500408785,38.739470576,8965590,537,10.842876368,2.061873198,0.172576487,100,21.13,15269.745476893,537091.5,673672.8602,3.792822224,1.776871541,-0.237699891,2.006666667,1.825279951,53.149732961,11.732809298,19.084707145,1.777826786,0.227385253,0.774103761,,,,80.3,3.87,1.194338338,1617343367486.26,0.936318219,0.239330947,1.798590422,0.153225735,1.693430305,0.235530734,5.356369972,7.48269749,,33.6,11.2,7,81.322195122,34004889,6482352,1.352658749,0.142483294,1.640000103
45129.429298092,Canada,01-01-2017,6.454410697,38.707887601,8965590,537,12.530492808,1.880703807,0.133868948,100,22.35,,568175.9,725612.8229,4.076166320,1.596884129,0.125752237,2.183333333,1.687019944,54.462565185,12.612016681,17.606595408,1.815371752,0.221605092,0.799,,,86.44875,92.70137191,,1.351896465,1649265644244.09,1.089679599,0.209813088,1.762530088,0.159736916,1.879201412,0.220789850,4.959969997,7.57427883,,33.3,10.3,7.5,81.832926829,36545236,6815687,1.477728963,0.141152725,1.819209056
46548.638410829,Canada,01-01-2018,6.456819908,38.703762943,8965590,537,13.189443786,1.789857745,0.144558311,100,21.92,,579573.9,742232.5371,4.134148896,2.268225672,,,1.737200022,53.151535646,13.057684669,17.540900454,1.675177932,0.221195087,0.800089955,,,86.570833333,94.64,3.73,1.317678106,1725329192783.02,0.963774383,0.208318025,1.715095401,0.152788520,1.699419856,0.222046480,4.888979912,7.57710123,,32.5,10.1,7.7,81.843902439,37065084,6890028,1.501851201,0.142837167,1.787486053
43562.435831185,Canada,01-01-2020,6.370735222,38.695512509,8965590,537,12.277721839,1.565556288,0.160435066,100,23.85,,516873.7,677709.2227,4.239226420,0.716999632,,,1.894840002,74.554047104,13.503332093,28.571473606,1.598744869,0.253219694,0.797520101,,,87.436666667,92.3,,1.400835686,1655684730000.19,1.013104677,0.226481333,1.618298292,0.150215134,1.592589736,0.233886927,4.887949944,9.70065022,,,9.5,8.1,81.670487805,38007166,7007761,1.471053362,0.142896712,2.003235529
435.469247800,Central African Republic,01-01-2020,7.879867733,35.800507239,622980,1343,,-1.294777036,0.171491057,15.405713081,90.88,,236.6,21016.37573,8.576551414,1.710156595,,,,,8.709644827,13.973306612,-1.728578925,0.222462952,0.291631907,,,,8.565672483,,1.859028244,2326720900.38047,-2.236208916,0.247393817,-1.751738191,0.150669396,-1.502297163,0.187964395,2.144680500,1.21621466,,,42.175,11.041,54.604,5343020,3088372,-1.304422021,0.130603939,
896.876704620,Chad,01-01-2010,39.100222363,4.391677255,1259200,322,,-1.394238591,0.168666080,6.4,79.23,,1190,54742.78384,9.446257147,-2.077865746,,,,,,,-1.457101345,0.190515339,0.286074638,,,,1.7,2.49,5.764932877,10668103554.1192,-1.524827719,0.254323483,-1.513559818,0.139003366,-1.080664158,0.154649392,1.981940031,0.8519026,,,48.764,15.421,49.584,11894727,9279671,-1.360327840,0.129406229,
662.897472963,Chad,01-01-2017,39.976175349,3.693614994,1259200,322,,-1.458002687,0.166373819,10.9,72.84,,1488.2,76767.20462,11.980530496,-1.537099630,,,,,,,-1.510803461,0.181160435,0.293,,,31.716666667,7.4,,2.197257118,10000394381.0177,-1.286392093,0.228199601,-1.321412563,0.155444190,-1.230408430,0.179473728,2.454819918,0.69614905,,,44.811,13.043,52.308,15085884,11637553,-1.371380925,0.129166797,
720.265101427,Chad,01-01-2018,39.976175349,3.601493011,1259200,322,,-1.404120088,0.156334162,10.058806419,73.13,,1557.4,81268.12762,12.392161690,4.274621986,,,,,,,-1.562173605,0.176990464,0.299028993,,34.1,31.586666667,8,2.42,2.295011213,11239167898.3395,-1.477965355,0.225225404,-1.331208229,0.149183214,-1.124444842,0.175995961,2.259474993,0.65007859,,37.5,44.37,12.671,52.825,15604210,12006035,-1.464890361,0.135100797,
643.772215694,Chad,01-01-2020,39.976175349,3.425190597,1259200,322,,-1.424788117,0.164280191,10.865676880,73.55,,1568.4,89558.45681,13.218472840,4.464144372,,,,,,,-1.510569453,0.206406951,0.299782783,,,44.50375,11.66019198,,3.013418959,10715396042.3343,-1.255195975,0.247393817,-1.331458330,0.146445379,-1.125309587,0.185804695,2.739603996,0.93004119,,,43.849,12.486,52.777,16644701,12729867,-1.403182983,0.128966063,
12764.593117867,Chile,01-01-2010,19.678268050,22.494337836,743532,1522,10.765080546,1.441626906,0.162826627,99.525894165,27.04,3318.305247856,69749.1,91817.82978,22.869442068,1.410711080,-3.768795807,,0.331649989,,17.471006267,20.208183449,1.157241821,0.213510767,0.626359999,,68.5,,45,3.09,2.254240915,217051209240.298,0.679604530,0.239330947,1.225415707,0.148138911,1.415171146,0.198484197,4.189539909,3.19127989,,,14.327,5.962,78.501,17004162,2197958,1.095646262,0.127296224,3.181574017
15034.058425229,Chile,01-01-2017,16.226256570,23.996196532,743532,1522,8.689947636,1.001477480,0.125423431,99.7,24.1,,87136.9,107321.0615,24.704487500,2.182718469,-0.262655301,,0.356790006,,17.505794683,22.347256473,0.809503496,0.211222515,0.674,,,78.921666667,82.32748693,,1.940592530,276154259806.312,0.406280667,0.209813088,0.979842782,0.155745432,1.325200796,0.197260484,5.432789803,4.57049799,20.7,45.3,12.13,6.139,80.35,18368577,2297909,1.000429034,0.126143590,4.240938207
